"REF_DATE","GEO","DGUID","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-03","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","817983","","","","0"
"2016-03","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","","x","","","0"
"2016-03","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","-4010","","","","0"
"2016-03","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","541713","","","","0"
"2016-03","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","272260","","","","0"
"2016-03","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","238973","","","","0"
"2016-03","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","33287","","","","0"
"2016-03","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","284819","","","","0"
"2016-03","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","","x","","","0"
"2016-03","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","185918","","","","0"
"2016-03","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","","x","","","0"
"2016-03","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","","x","","","0"
"2016-03","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","","x","","","0"
"2016-03","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","284819","","","","0"
"2016-03","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","","x","","","0"
"2016-03","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","","x","","","0"
"2016-03","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","","x","","","0"
"2016-03","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","x","","","0"
"2016-03","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","x","","","0"
"2016-04","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","252268","","","","0"
"2016-04","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","541713","","","","0"
"2016-04","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","","x","","","0"
"2016-04","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","","x","","","0"
"2016-04","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","","x","","","0"
"2016-04","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","252268","","","","0"
"2016-04","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","225461","","","","0"
"2016-04","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","26807","","","","0"
"2016-04","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","237160","","","","0"
"2016-04","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","","x","","","0"
"2016-04","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","173664","","","","0"
"2016-04","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","","x","","","0"
"2016-04","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","","x","","","0"
"2016-04","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","","x","","","0"
"2016-04","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","237160","","","","0"
"2016-04","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","","x","","","0"
"2016-04","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","","x","","","0"
"2016-04","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","","x","","","0"
"2016-04","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","x","","","0"
"2016-04","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","x","","","0"
"2016-05","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","244870","","","","0"
"2016-05","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","","x","","","0"
"2016-05","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","239118","","","","0"
"2016-05","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","","x","","","0"
"2016-05","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","","x","","","0"
"2016-05","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","244870","","","","0"
"2016-05","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","238666","","","","0"
"2016-05","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","6204","","","","0"
"2016-05","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","243786","","","","0"
"2016-05","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","","x","","","0"
"2016-05","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","177869","","","","0"
"2016-05","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","","x","","","0"
"2016-05","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","5798","","","","0"
"2016-05","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","268987","","","","0"
"2016-05","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","243786","","","","0"
"2016-05","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","","x","","","0"
"2016-05","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","","x","","","0"
"2016-05","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","","x","","","0"
"2016-05","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","x","","","0"
"2016-05","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","x","","","0"
"2016-06","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","252207","","","","0"
"2016-06","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","","x","","","0"
"2016-06","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","174172","","","","0"
"2016-06","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","","x","","","0"
"2016-06","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","519662","","","","0"
"2016-06","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","252207","","","","0"
"2016-06","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","233430","","","","0"
"2016-06","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","18777","","","","0"
"2016-06","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","247911","","","","0"
"2016-06","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","268987","","","","0"
"2016-06","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","184269","","","","0"
"2016-06","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","75801","","","","0"
"2016-06","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","5137","","","","0"
"2016-06","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","276009","","","","0"
"2016-06","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","247911","","","","0"
"2016-06","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","","x","","","0"
"2016-06","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","","x","","","0"
"2016-06","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","","x","","","0"
"2016-06","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","x","","","0"
"2016-06","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","x","","","0"
"2016-07","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","262907","","","","0"
"2016-07","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","519662","","","","0"
"2016-07","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","365446","","","","0"
"2016-07","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","","x","","","0"
"2016-07","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","622201","","","","0"
"2016-07","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","262907","","","","0"
"2016-07","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","235118","","","","0"
"2016-07","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","27789","","","","0"
"2016-07","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","253366","","","","0"
"2016-07","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","276009","","","","0"
"2016-07","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","193740","","","","0"
"2016-07","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","74152","","","","0"
"2016-07","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","","x","","","0"
"2016-07","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","","x","","","0"
"2016-07","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","253366","","","","0"
"2016-07","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","","x","","","0"
"2016-07","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","","x","","","0"
"2016-07","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","","x","","","0"
"2016-07","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","x","","","0"
